path,source,species,venom_label,license,width,height,dup_cluster_id,is_representative,split
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Common Trinket\Snake-Common-Trinket.jpg,github_indian_snakes,Common Trinket,non_venomous,,800,600,3585,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Common Trinket\snake-snakes-leopard-snake-zamenis-situla-trinket-snake-reptile-reptiles-BNJR3J.jpg,github_indian_snakes,Common Trinket,non_venomous,,1300,960,3586,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Common Trinket\trinket2.jpg,github_indian_snakes,Common Trinket,non_venomous,,900,675,3587,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Common Trinket\trinketsnake.jpg,github_indian_snakes,Common Trinket,non_venomous,,620,463,3588,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\1.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,852,480,3589,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\110298e9e9d6d2fdba1357f8ce37cb3b.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,500,594,3590,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\3fa413c2da7fc530e62d96dcf738304f.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1600,1200,3591,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\480a15852ea1541e979834fabee27363--blue-green-green-trees.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,236,355,3592,False,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\4a9881dd567ca571c0874b158a72b9ec.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,640,480,3593,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\541d920462f53a965ce8d6fd7a1f7476.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,720,537,3594,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\dbc07269d811693c59231e23ed0e404d.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,841,412,3595,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\ec508f46cb681431964d45926a4ade84.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,699,671,3596,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\GreenVineSnakeSinharajaGR.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,800,533,3597,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\long-nosed-tree-snake-green-vine-snake-long-nosed-whip-snake-or-asian-FFHA8W.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,954,3598,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\march-3-2016-long-nosed-tree-snake-green-vine-snake-long-nosed-whip-FFHC11.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,954,3599,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\snake7-1024x768.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1024,768,3600,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-F947R9.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,956,3601,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-F947RB.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,956,3602,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-F947RF.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,956,3603,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-F947RJ.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,956,3604,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-F947RM.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,956,3605,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-f947rt.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,450,320,3606,False,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-F947RY.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,956,3607,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-F947T3.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,1300,956,3608,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\the-common-vine-snake-ahaetulla-nasuta-is-a-slender-green-tree-snake-f947t3_001.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,450,320,3609,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Green Tree Vine\tumblr_n9q4ra2NrW1sgxjc6o2_1280.jpg,github_indian_snakes,Green Tree Vine,non_venomous,,568,423,3610,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\0.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,480,360,3611,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,300,196,3612,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1024px-Heller_Tigerpython_Python_molurus_molurus.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,1024,654,3613,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1166420045-m.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,800,862,3614,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1280px-Indian_rock_python_pratik.JPG,github_indian_snakes,Indian Rock Python,non_venomous,,1280,904,3615,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\131942656.vigSlaNz.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,641,800,3616,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1406194043645_wps_2_EXCLUSIVE_GUJARAT_INDIA_U.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,634,423,3617,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1406194171937_wps_8_EXCLUSIVE_GUJARAT_INDIA_U.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,634,423,3618,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1406194211496_wps_10_EXCLUSIVE_GUJARAT_INDIA_U.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,634,423,3619,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1406194312764_wps_11_EXCLUSIVE_GUJARAT_INDIA_U.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,634,423,3620,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1438853319IMG-20141006-WA0017.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,600,400,3621,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1438853319main -1.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,600,428,3622,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1438853320sub headed shot-1.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,600,453,3623,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\1753.jpeg,github_indian_snakes,Indian Rock Python,non_venomous,,750,484,3624,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\240_F_57387590_X4C1GVMXiircJ9WijCsTxXmP3l08Pk2m.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,392,240,3625,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\240_F_81777996_fXFZAxx4plJEMzc4ndaqAcPqLi5VB87h.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,360,240,3626,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\240_F_81778671_6lV4W2Ea4sy1uxVPZTpyyDUN8B0tDMi9.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,360,240,3627,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\249701_149478348456813_100001839476094_326585_731191_n.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,720,540,3628,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\5 blog.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,800,600,3629,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\5521393421453897450.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,625,469,3630,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\61571838_4ea666d98a_b.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,1024,761,3631,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\6341106gveli179.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,550,412,3632,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\6O4A4956.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,4268,2845,3633,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\6O4A7830.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,4583,3055,3634,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\6O4A7844.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,3648,5472,3635,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\6O4A7885.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,4254,2836,3636,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\7044762725_5e3e754c31.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,500,340,3637,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\7696c19d1eb4846d81269ecb4c77f5a5.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,530,800,3638,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\87457288_XS.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,750,428,3639,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\a0a6db8a29a4a474703855fd466ed3dd--indian-animals-mammals.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,736,425,3640,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\afe2.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,950,405,3641,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\African-rock-python-on-rocky-ground.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,345,520,3642,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\An-Indian-rock-python-drinks-water-inside-its-enclosure-in-a-zoo-during-a-hot-day-in-Lucknow..jpg,github_indian_snakes,Indian Rock Python,non_venomous,,976,634,3643,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\An-Indian-Rock-Python.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,615,410,3644,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\An-Indian-Rock-Python3-_unz3.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,660,440,3645,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Asiatic-rock-python-coiled-around-branch.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,650,459,3646,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\asiatic-rock-python-hatchling.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,650,436,3647,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Big-Python.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,213,320,3648,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Brown_Streaks_seen_from_Lateral_View_of_Head_of_Indian_Rock_Python_(_P_molurus).JPG,github_indian_snakes,Indian Rock Python,non_venomous,,3648,2736,3649,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\burmpython1l.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,600,400,3650,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\burmpython2l.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,600,424,3651,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\dc-Cover-bh58nkvuepsd83sgu14h9ieqn5-20160609032640.Medi.jpeg,github_indian_snakes,Indian Rock Python,non_venomous,,800,448,3652,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\filename-img-0537-jpg.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,337,450,3653,False,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\hqdefault.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,480,360,3654,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\hqdefault_002.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,480,360,3655,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\hqdefault_004.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,480,360,3656,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\hqdefault_006.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,480,360,3657,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\hqdefault_007.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,480,360,3658,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Image003.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,380,285,3659,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Image010.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,380,285,3660,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\image[1].jpg,github_indian_snakes,Indian Rock Python,non_venomous,,1295,967,3661,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\img58.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,1024,683,3662,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\IMG_0057.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,640,426,3663,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Indian rock python imprisoned in Gujarat after it swallows blue bull.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,626,336,3664,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Indian Rock Python.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,240,320,3665,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Indian Rock Python.preview.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,640,426,3666,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Indian Rock Python_001.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,259,194,3667,False,hardcase
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-python-python-molurus-adult-on-rock-gdcc2f.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,450,316,3668,False,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-10073419.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,800,533,3669,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Indian-Rock-Python-9884.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,312,250,3670,False,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-BINNS-IMG_9026-copy.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,600,404,3671,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\Indian-Rock-Python-by-Keih-Valentine.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,1200,800,3672,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-closeup-canon-d-f-iso-mmnnindian-sighted-forest-floor-western-ghats-india-n-47751635.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,1300,957,3673,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-habitat-canon-d-f-iso-mmnnindian-sighted-forest-floor-western-ghats-india-n-47751466.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,800,533,3674,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-in-ranthambhore-tiger-reserve-en8p6y.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,640,446,3675,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-in-ranthambhore-tiger-reserve-en8p71.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,640,446,3676,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-in-western-ghats-awd4p9.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,450,315,3677,False,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-in-western-ghats-awd4pc.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,450,311,3678,False,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Non-Venomous\Indian Rock Python\indian-rock-python-in-western-ghats-AWD4PE.jpg,github_indian_snakes,Indian Rock Python,non_venomous,,1300,947,3679,True,train
